0
0
0
0
0
0
0
0
0
0.4
0.4
0.5
0.6
0.7
0.7
0.8
0.8
0.9
0.9
0.9
0.9
1
1
1
1
1
1.1
1062.5
1591.9
1584.7
1584.3
1583.9
1583.5
1583.1
1582.6
1582
1581.5
1581.4
1581.2
1580.9
1580.7
1580.3
1579.7
1579.3
1579.1
1579
1578.6
1578
1577.8
1577.8
1577.4
1577
1576.7
1576.6
1576.6
1576.6
1576.4
1576.1
1575.8
1575.2
1574.6
1574.1
1573.7
1573.2
1572.6
1572.1
1571.9
1571.9
1571.6
1571
1565.7
1565.6
1565.7
1565.7
1565.6
1565.5
1565.1
1559
1559.1
1559.2
1559.6
1560.2
1560.8
1561.1
1561.6
1562
1562.5
1562.8
1563
1563.1
1563.2
1563.6
1563.8
1564.1
1564.2
1564.3
1564.6
1564.9
1565.1
1565.2
1565.3
1565.1
1564.9
1564.5
1564
1555
1549.8
1549.8
1549.5
1544
1544.4
1551.9
1560.8
1560.9
1561.3
1561.6
1561.9
1561.9
1561.6
1561.5
1561.5
1561.6
1561.7
1561.7
1561.8
1561.9
1562.1
1562.4
1562.5
1562.4
1562.4
1562.2
1562.1
1561.9
1561.8
1561.7
1561.8
1561.8
1561.9
1562
1561.9
1561.7
1561.6
1561.7
1561.7
1561.9
1562.1
1562.1
1562
1561.9
1561.7
1561.6
1561.5
1561.4
1561.5
1561.7
1561.8
1561.9
1561.9
1561.7
1561.6
1561.5
1561.4
1561.3
1561.1
1561
1560.9
1560.9
1560.9
1561
1561
1561.2
1561.5
1561.7
1561.9
1562.2
1562.4
1562.7
1563
1563.2
1563.3
1563.4
1563.4
1563.3
1563.2
1563.3
1563.3
1563.4
1563.4
1563.5
1563.5
1563.6
1563.6
1563.8
1564
1564.2
1564.3
1564.3
1564.2
1564.1
1563.9
1563.7
1563.5
1563.3
1563.2
1554.8
1554.3
1554
1553.8
1553.7
1553.7
1553.4
1553.7
1563.3
1563.3
1563.4
1563.3
1563.2
1563.1
1563
1562.9
1562.8
1562.7
1562.6
1562.5
1562.4
1562.3
1562.2
1562
1561.7
1561.4
1561.3
1561.2
1561.2
1561.2
1561
105.1
1.3
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.1
1.1
1.1
1.1
1.1
1.2
1.2
1.1
1.1
1.2
1.2
1.1
1.1
1.1
1.2
1.2
1.1
1.1
1.1
1.1
1.2
1.2
1.2
1.2
1.1
1.2
1.2
1.1
1.1
1.1
1.1
1.1
1.1
1.2
1.2
1.1
1.1
1.1
1.1
1.1
1.1
1.2
1.2
1.1
1.1
1.2
1.2
1.1
1.1
1.1
1.1
