1344352363 0 /dev/ttyUSB0 9
1344352368 0 /dev/ttyUSB0 9
1344352374 0 /dev/ttyUSB0 9
1344352380 0 /dev/ttyUSB0 9
1344352386 0 /dev/ttyUSB0 9
1344352392 0 /dev/ttyUSB0 9
1344352398 0 /dev/ttyUSB0 9
1344352404 0 /dev/ttyUSB0 9
1344352410 0 /dev/ttyUSB0 9
1344352416 0 /dev/ttyUSB0 9
1344352422 0 /dev/ttyUSB0 9
1344352428 0 /dev/ttyUSB0 9
1344352434 0 /dev/ttyUSB0 9
1344352440 0 /dev/ttyUSB0 9
1344352446 0 /dev/ttyUSB0 9
1344352453 0 /dev/ttyUSB0 9
1344352459 0 /dev/ttyUSB0 9
1344352465 0 /dev/ttyUSB0 9
1344352471 0 /dev/ttyUSB0 9
1344352477 0 /dev/ttyUSB0 9
1344352489 0 /dev/ttyUSB0 9
1344352496 0 /dev/ttyUSB0 9
1344352502 0 /dev/ttyUSB0 9
1344352508 0 /dev/ttyUSB0 9
1344352514 0 /dev/ttyUSB0 9
1344352520 0 /dev/ttyUSB0 9
1344352526 0 /dev/ttyUSB0 9
1344352532 0 /dev/ttyUSB0 9
1344352538 0 /dev/ttyUSB0 9
1344352545 0 /dev/ttyUSB0 9
1344352551 0 /dev/ttyUSB0 9
1344352557 0 /dev/ttyUSB0 9
1344352563 0 /dev/ttyUSB0 9
1344352569 0 /dev/ttyUSB0 9
1344352581 0 /dev/ttyUSB0 9
1344352588 0 /dev/ttyUSB0 9
1344352594 0 /dev/ttyUSB0 9
1344352600 0 /dev/ttyUSB0 9
1344352606 0 /dev/ttyUSB0 9
1344352624 0 /dev/ttyUSB0 9
1344352630 0 /dev/ttyUSB0 9
1344352637 0 /dev/ttyUSB0 9
1344352643 0 /dev/ttyUSB0 9
1344352649 0 /dev/ttyUSB0 9
1344352655 0 /dev/ttyUSB0 9
1344352661 0 /dev/ttyUSB0 9
1344352667 0 /dev/ttyUSB0 9
1344352673 0 /dev/ttyUSB0 9
1344352679 0 /dev/ttyUSB0 9
1344352686 0 /dev/ttyUSB0 9
1344352692 0 /dev/ttyUSB0 9
1344352698 0 /dev/ttyUSB0 9
1344352704 0 /dev/ttyUSB0 9
1344352710 0 /dev/ttyUSB0 9
1344352741 0 /dev/ttyUSB0 9
1344352747 0 /dev/ttyUSB0 9
1344352784 0 /dev/ttyUSB0 9
1344352790 0 /dev/ttyUSB0 9
1344352796 0 /dev/ttyUSB0 9
1344352802 0 /dev/ttyUSB0 9
1344352808 0 /dev/ttyUSB0 9
1344352814 0 /dev/ttyUSB0 9
1344352820 0 /dev/ttyUSB0 9
1344352827 0 /dev/ttyUSB0 9
1344352833 0 /dev/ttyUSB0 9
1344352839 0 /dev/ttyUSB0 9
1344352845 0 /dev/ttyUSB0 9
1344352851 0 /dev/ttyUSB0 9
1344352863 0 /dev/ttyUSB0 9
1344352870 0 /dev/ttyUSB0 9
1344352876 0 /dev/ttyUSB0 9
1344352882 0 /dev/ttyUSB0 9
1344352888 0 /dev/ttyUSB0 9
1344355944 59 /dev/ttyUSB0 9
1344355944 0 /dev/ttyUSB0 9
1344355949 59 /dev/ttyUSB0 9
1344355949 0 /dev/ttyUSB0 9
1344355955 61 /dev/ttyUSB0 9
1344355955 0 /dev/ttyUSB0 9
1344355961 59 /dev/ttyUSB0 9
1344355961 0 /dev/ttyUSB0 9
1344355967 61 /dev/ttyUSB0 9
1344355967 0 /dev/ttyUSB0 9
1344355973 53 /dev/ttyUSB0 9
1344355973 0 /dev/ttyUSB0 9
1344355979 48 /dev/ttyUSB0 9
1344355979 0 /dev/ttyUSB0 9
1344355985 48 /dev/ttyUSB0 9
1344355985 0 /dev/ttyUSB0 9
1344355991 48 /dev/ttyUSB0 9
1344355991 0 /dev/ttyUSB0 9
1344356046 48 /dev/ttyUSB0 9
1344356046 0 /dev/ttyUSB0 9
