1344355946 0 /dev/ttyUSB1 5
1344355953 0 /dev/ttyUSB1 5
1344355977 0 /dev/ttyUSB1 5
1344355983 0 /dev/ttyUSB1 5
1344355989 0 /dev/ttyUSB1 5
1344356044 0 /dev/ttyUSB1 5
1344356050 0 /dev/ttyUSB1 5
1344356136 0 /dev/ttyUSB1 5
1344356142 0 /dev/ttyUSB1 5
1344356148 0 /dev/ttyUSB1 5
1344356154 0 /dev/ttyUSB1 5
1344356160 0 /dev/ttyUSB1 5
1344356166 0 /dev/ttyUSB1 5
1344356185 0 /dev/ttyUSB1 5
1344356191 0 /dev/ttyUSB1 5
1344356197 0 /dev/ttyUSB1 5
1344356203 0 /dev/ttyUSB1 5
1344356209 0 /dev/ttyUSB1 5
1344356215 0 /dev/ttyUSB1 5
1344356221 0 /dev/ttyUSB1 5
1344356227 0 /dev/ttyUSB1 5
1344356234 0 /dev/ttyUSB1 5
1344356240 0 /dev/ttyUSB1 5
