UNIX time 	 watts
1335177853 	00104
1335177859 	00103
1335177866 	00103
1335177872 	00103
1335177878 	00103
1335177884 	00103
1335177890 	00103
1335177902 	00103
1335177908 	00103
1335177914 	00103
1335177920 	00103
1335177926 	00103
1335177932 	00103
1335177938 	00102
1335177950 	00103
1335177956 	00102
1335177963 	00129
1335177969 	00128
1335177975 	00129
1335177981 	00128
1335177987 	00128
1335177999 	00128
1335178005 	00129
1335178011 	00129
1335178017 	00129
1335178023 	00129
1335178029 	00128
1335178035 	00129
1335178041 	00129
1335178047 	00129
1335178053 	00129
1335178060 	00129
1335178066 	00129
1335178072 	00129
1335178078 	00129
1335178084 	00129
1335178090 	00129
1335178096 	00129
1335178102 	00128
1335178108 	00128
1335178114 	00128
1335178120 	00128
1335178126 	00128
1335178132 	00129
1335178138 	00128
1335178144 	00128
1335178150 	00102
1335178157 	00102
1335178163 	00103
1335178169 	00102
1335178175 	00102
1335178181 	00102
1335178187 	00103
1335178193 	00102
1335178199 	00102
1335178205 	00103
1335178211 	00102
1335178217 	00103
1335178223 	00103
1335178235 	00103
1335178241 	00103
1335178247 	00103
1335178254 	00102
1335178260 	00103
1335178266 	00103
1335178272 	00102
1335178278 	00103
1335178284 	00103
1335178290 	00103
1335178302 	00103
1335178308 	00102
1335178314 	00103
1335178320 	00103
1335178326 	00102
1335178332 	00102
1335178338 	00102
1335178345 	00102
1335178351 	00103
1335178357 	00102
1335178363 	00102
1335178369 	00103
1335178375 	00103
1335178381 	00103
1335178387 	00103
1335178393 	00102
1335178399 	00103
1335178405 	00103
1335178411 	00102
1335178423 	00102
1335178429 	00102
1335178435 	00103
1335178442 	00102
1335178448 	00103
1335178454 	00102
1335178460 	00102
1335178466 	00102
1335178472 	00166
1335178478 	00166
1335178484 	00165
1335178490 	00161
1335178496 	00161
1335178502 	00161
1335178508 	00159
1335178514 	00159
1335178520 	00159
1335178533 	00153
1335178539 	00153
1335178545 	00153
1335178551 	00157
1335178563 	00154
1335178569 	00155
1335178575 	00157
1335178581 	00156
1335178587 	00156
1335178593 	00155
1335178599 	00156
1335178605 	00156
1335178611 	00157
1335178617 	00156
1335178623 	00155
1335178630 	00155
1335178636 	00155
1335178642 	00157
1335178648 	00157
1335178654 	00155
1335178666 	00155
1335178672 	00157
