UNIX time 	 watts
1335554584 	00285
1335554590 	00317
1335554596 	00360
1335554602 	00348
1335554608 	00378
1335554614 	00363
1335554626 	00361
1335554632 	00360
1335554638 	00355
1335554644 	00352
1335554650 	00353
1335554656 	00352
1335554662 	00356
1335554668 	00355
1335554674 	00354
1335554680 	00354
1335554686 	00354
1335554692 	00353
1335554698 	00355
1335554704 	00352
1335554711 	00356
1335554723 	00356
1335554729 	00338
1335554735 	00303
1335554741 	00304
1335554747 	00327
1335554753 	00325
1335554759 	00325
1335554765 	00322
1335554771 	00325
1335554777 	00325
1335554783 	00326
1335554789 	00325
1335554795 	00324
1335554801 	00327
1335554819 	00325
1335554825 	00325
1335554831 	00329
1335554837 	00331
1335554843 	00303
1335554849 	00323
1335554855 	00604
1335554861 	00682
1335554867 	00671
1335554873 	00672
1335554879 	00662
1335554885 	00681
1335554891 	00669
1335554898 	00675
1335554910 	00680
1335554916 	00669
1335554922 	00658
1335554928 	00661
1335554934 	00683
1335554940 	00660
1335554946 	00658
1335554952 	00652
1335554958 	00674
1335554964 	00666
1335554970 	00652
1335554976 	00658
1335554982 	00659
1335554988 	02502
1335555001 	02465
1335555008 	02472
1335555014 	02456
1335555020 	02428
1335555027 	02454
1335555033 	02424
1335555039 	00657
1335555045 	00659
1335555051 	00655
1335555057 	00655
1335555063 	00665
1335555069 	00657
1335555075 	00662
1335555081 	00657
1335555087 	00664
1335555093 	00674
1335555099 	00659
1335555111 	00668
1335555124 	00668
1335555136 	00662
1335555142 	00655
1335555148 	00670
1335555154 	00662
1335555160 	00666
1335555166 	00659
1335555172 	00663
1335555178 	00662
1335555184 	00653
1335555190 	00648
1335555196 	00654
1335555202 	00645
1335555214 	00672
1335555220 	00679
1335555226 	00665
1335555232 	00670
1335555238 	00661
1335555244 	00649
1335555250 	00661
1335555256 	00663
1335555262 	00679
1335555268 	00642
1335555274 	00671
1335555280 	00681
1335555286 	00671
1335555292 	00671
1335555298 	00682
1335555311 	00660
1335555317 	02208
1335555323 	02212
1335555330 	02186
1335555336 	02236
1335555349 	02237
1335555355 	02185
1335555368 	02209
1335555374 	02230
1335555381 	02184
1335555387 	02208
1335555394 	02205
1335555406 	02232
1335555413 	02184
1335555419 	02227
1335555426 	02212
1335555432 	02210
1335555438 	02180
1335555445 	02222
1335555451 	02184
1335555457 	00666
1335555463 	00668
1335555469 	00664
1335555475 	00664
1335555481 	00677
1335555487 	00668
1335555493 	00662
1335555499 	00684
1335555505 	00664
1335555511 	00675
1335555523 	00662
1335555530 	00682
1335555536 	00669
1335555542 	00662
1335555548 	00666
1335555554 	00668
1335555560 	00655
1335555566 	00664
1335555572 	00672
1335555578 	00655
1335555584 	00674
1335555590 	00685
1335555596 	00688
1335555602 	00660
1335555614 	00655
1335555620 	00663
1335555626 	00668
1335555632 	00673
1335555638 	00699
1335555644 	00695
1335555650 	00655
1335555656 	00657
1335555662 	00659
1335555668 	00657
1335555674 	00665
1335555680 	00685
1335555686 	00668
1335555692 	00659
1335555698 	00664
1335555710 	00664
1335555717 	00680
1335555723 	00669
1335555729 	00672
1335555735 	00660
1335555741 	00676
1335555747 	00664
1335555753 	00657
1335555759 	00684
1335555765 	00661
1335555771 	00670
1335555777 	00659
1335555783 	00677
1335555789 	00662
1335555801 	00660
1335555813 	00675
1335555819 	00680
1335555825 	00686
1335555831 	00664
1335555837 	00661
1335555843 	00681
1335555849 	00664
1335555855 	00682
1335555861 	00679
1335555867 	00662
1335555873 	00672
1335555879 	00670
1335555891 	00666
1335555897 	00653
1335555904 	00682
1335555910 	00682
1335555916 	00668
1335555922 	00692
1335555928 	00672
1335555934 	00674
1335555940 	00660
1335555946 	00675
1335555952 	00666
1335555958 	00679
1335555964 	00682
1335555970 	00664
1335555982 	00658
1335555988 	00652
1335555994 	00686
1335556000 	00696
1335556006 	00685
1335556012 	00687
1335556018 	00684
1335556024 	00677
1335556030 	00683
1335556036 	00684
1335556042 	00760
1335556048 	00770
1335556054 	00752
1335556060 	00757
1335556066 	00748
1335556078 	00751
1335556084 	00755
1335556091 	00760
1335556097 	00745
1335556103 	00740
1335556109 	00750
1335556115 	00739
1335556121 	00742
1335556127 	00753
1335556133 	00742
1335556139 	00731
1335556145 	00745
1335556151 	00737
1335556157 	00739
1335556169 	00743
1335556175 	00740
1335556181 	00742
1335556187 	00737
1335556193 	00742
1335556199 	00741
1335556205 	00743
1335556211 	00731
1335556217 	00740
1335556223 	00741
1335556229 	00752
1335556235 	00743
1335556241 	00743
1335556247 	00743
1335556259 	00734
1335556265 	00743
1335556271 	00743
1335556278 	00732
1335556290 	00743
1335556296 	00751
1335556302 	00745
1335556308 	00741
1335556314 	00744
1335556320 	00740
1335556326 	00747
1335556332 	00745
1335556338 	00748
1335556350 	00749
1335556356 	00750
1335556362 	00749
1335556368 	00739
1335556374 	00745
1335556380 	00727
1335556386 	00749
1335556392 	00749
1335556398 	00747
1335556404 	00737
1335556410 	00743
1335556416 	00734
1335556422 	00747
1335556428 	00761
1335556434 	00763
1335556446 	00744
1335556452 	00733
1335556458 	00742
1335556465 	00738
1335556471 	00730
1335556477 	00727
1335556483 	00745
1335556489 	00741
1335556495 	00738
1335556501 	00750
1335556507 	00751
1335556513 	00756
1335556519 	00776
1335556525 	00788
1335556537 	00768
1335556543 	00786
1335556549 	00759
1335556555 	00744
1335556561 	00745
1335556567 	00751
1335556573 	00745
1335556579 	00745
1335556585 	00752
1335556591 	00750
1335556597 	00740
1335556603 	00875
1335556609 	00868
1335556615 	00870
1335556627 	00858
1335556633 	00861
1335556639 	00858
1335556645 	00871
1335556652 	00858
1335556658 	00854
1335556664 	00856
1335556670 	00865
1335556676 	00871
1335556682 	00745
1335556688 	00796
1335556694 	00857
1335556700 	00850
1335556706 	00855
1335556718 	00500
1335556724 	00525
1335556730 	00516
1335556736 	00518
1335556742 	00502
1335556748 	00503
1335556754 	00819
1335556760 	00729
1335556766 	00733
1335556772 	00723
1335556778 	00729
