UNIX time 	 watts
1330331632 	00211
1330331638 	00211
1330331644 	00210
1330331650 	00211
1330331656 	00210
1330331662 	00211
1330331668 	00211
1330331674 	00233
1330331680 	00232
1330331687 	00232
1330331693 	00225
1330331699 	00225
1330331711 	00227
1330331717 	00225
1330331723 	00225
1330331729 	00227
1330331735 	00223
1330331741 	00229
1330331747 	00224
1330331759 	00227
1330331765 	00225
1330331771 	00223
1330331777 	00223
1330331784 	00217
1330331790 	00219
1330331796 	00256
1330331802 	00257
1330331808 	00259
1330331814 	00252
1330331820 	00251
1330331826 	00252
1330331832 	00252
1330331838 	00257
1330331844 	00251
1330331850 	00252
1330331856 	00258
1330331862 	00250
1330331868 	00256
1330331874 	00253
1330331887 	00251
1330331893 	00250
1330331899 	00256
1330331905 	00254
1330331911 	00254
1330331917 	00252
1330331923 	00251
1330331929 	00251
1330331935 	00250
1330331941 	00249
1330331947 	00250
1330331953 	00256
1330331959 	00251
1330331965 	00283
1330331971 	00274
1330331978 	00278
1330331984 	00268
1330331996 	00272
1330332002 	00270
1330332008 	00272
1330332014 	00266
1330332020 	00272
1330332026 	00267
1330332032 	00266
1330332044 	00267
1330332050 	00267
1330332056 	00267
1330332062 	00268
1330332068 	00273
1330332075 	00263
1330332081 	00221
1330332093 	00221
1330332099 	00216
1330332105 	00212
1330332111 	00209
1330332117 	00211
1330332123 	00209
1330332129 	00210
1330332141 	00216
1330332147 	00216
1330332153 	00216
1330332159 	00209
1330332165 	00209
1330332172 	00208
1330332178 	00208
1330332190 	00206
1330332196 	00206
1330332202 	00208
1330332208 	00206
1330332214 	00207
1330332220 	00206
1330332226 	00205
1330332232 	00205
1330332238 	00204
1330332244 	00209
1330332250 	00211
1330332256 	00210
1330332262 	00205
1330332269 	00206
1330332275 	00205
1330332281 	00204
1330332287 	00206
1330332293 	00206
1330332299 	00205
1330332305 	00208
1330332311 	00205
1330332317 	00205
1330332323 	00209
1330332329 	00210
1330332335 	00206
1330332341 	00168
1330332347 	00167
1330332353 	00169
1330332359 	00167
1330332366 	00167
1330332372 	00168
1330332378 	00169
1330332384 	00168
1330332390 	00168
1330332396 	00172
