UNIX time 	 watts
1330256269 	00276
1330256275 	00276
1330256281 	00278
1330256288 	00278
1330256294 	00278
1330256300 	00276
1330256306 	00281
1330256312 	00277
1330256318 	00276
1330256324 	00281
1330256330 	00276
1330256342 	00293
1330256348 	00278
1330256354 	00276
1330256360 	00278
1330256366 	00277
1330256372 	00278
1330256378 	00278
1330256384 	00277
1330256402 	00278
1330256408 	00279
1330256415 	00277
1330256421 	00277
1330256427 	00277
1330256433 	00280
1330256439 	00281
1330256445 	00278
1330256451 	00278
1330256457 	00277
1330256463 	00277
1330256469 	00276
1330256475 	00275
1330256481 	00276
1330256487 	00277
1330256493 	00287
1330256499 	00278
1330256505 	00276
1330256511 	00277
1330256517 	00276
1330256523 	00276
1330256529 	00277
1330256536 	00276
1330256542 	00277
1330256548 	00276
1330256554 	00277
1330256560 	00277
1330256566 	00278
1330256572 	00276
1330256578 	00276
1330256590 	00277
1330256596 	00277
1330256602 	00276
1330256608 	00278
1330256614 	00281
1330256620 	00277
1330256626 	00274
1330256632 	00277
1330256638 	00280
1330256650 	00286
1330256656 	00278
1330256663 	00277
1330256669 	00283
1330256675 	00286
1330256681 	00278
1330256687 	00276
1330256693 	00278
1330256699 	00279
1330256705 	00278
1330256711 	00279
1330256717 	00278
1330256723 	00279
1330256729 	00279
1330256735 	00280
1330256741 	00277
1330256747 	00277
1330256753 	00279
1330256759 	00279
1330256765 	00281
1330256777 	00276
1330256783 	00275
1330256790 	00277
1330256796 	00279
1330256802 	00277
1330256808 	00276
1330256814 	00277
1330256820 	00275
1330256826 	00279
1330256832 	00278
1330256844 	00279
1330256850 	00277
1330256856 	00277
1330256862 	00276
1330256868 	00276
1330256874 	00277
1330256880 	00277
1330256886 	00275
1330256892 	00276
1330256904 	00276
1330256910 	00276
1330256916 	00277
1330256923 	00283
1330256929 	00284
1330256935 	00276
1330256941 	00277
1330256947 	00276
1330256953 	00277
1330256959 	00277
1330256965 	00276
1330256971 	00277
1330256977 	00277
1330256983 	00277
1330256989 	00278
1330256995 	00277
1330257001 	00278
1330257007 	00276
1330257013 	00275
1330257019 	00276
1330257031 	00278
1330257043 	00276
1330257050 	00276
1330257056 	00277
1330257068 	00277
1330257074 	00276
1330257080 	00277
1330257086 	00277
1330257092 	00275
1330257098 	00275
1330257104 	00277
1330257110 	00274
1330257116 	00277
1330257122 	00275
1330257128 	00278
1330257134 	00274
1330257140 	00276
1330257146 	00276
1330257158 	00277
1330257164 	00276
1330257170 	00275
1330257177 	00276
1330257183 	00279
1330257189 	00275
1330257195 	00275
1330257201 	00275
1330257207 	00279
1330257213 	00293
1330257219 	00279
1330257225 	00277
1330257231 	00281
1330257243 	00275
1330257249 	00278
1330257255 	00275
1330257261 	00275
1330257267 	00276
1330257273 	00284
1330257285 	00277
1330257291 	00365
1330257297 	00355
1330257303 	00356
1330257310 	00355
1330257316 	00364
1330257322 	00355
1330257328 	00351
1330257334 	00348
1330257346 	00345
1330257352 	00346
1330257358 	00344
1330257364 	00343
1330257370 	00338
1330257376 	00344
1330257382 	00346
1330257388 	00343
1330257394 	00342
1330257400 	00345
1330257418 	00342
1330257424 	00343
1330257437 	00354
1330257443 	00347
1330257461 	00343
1330257473 	00348
1330257479 	00346
1330257485 	00344
1330257497 	00343
1330257503 	00345
1330257521 	00348
1330257539 	00357
1330257545 	00356
1330257551 	00356
1330257557 	00355
1330257570 	00357
1330257576 	00355
1330257582 	00356
1330257588 	00358
1330257600 	00355
1330257606 	00355
1330257612 	00357
1330257618 	00348
1330257624 	00341
1330257630 	00343
1330257642 	00344
1330257648 	00345
1330257660 	00343
1330257666 	00343
1330257672 	00348
1330257678 	00346
1330257684 	00342
1330257691 	00342
1330257697 	00341
1330257703 	00344
1330257709 	00343
1330257727 	00356
1330257733 	00346
1330257739 	00343
1330257745 	00346
1330257751 	00344
1330257757 	00343
1330257763 	00343
1330257769 	00344
1330257775 	00338
1330257781 	00340
1330257787 	00341
1330257793 	00364
1330257799 	00358
1330257805 	00360
1330257811 	00364
1330257818 	00344
1330257824 	00345
1330257830 	00341
1330257836 	00342
1330257842 	00344
1330257848 	01031
1330257855 	02013
1330257861 	02048
1330257867 	01998
1330257874 	01907
1330257880 	01904
1330257887 	01945
1330257893 	01904
1330257899 	01896
1330257906 	01908
1330257912 	01921
1330257919 	01908
1330257925 	01899
1330257931 	01928
1330257944 	01892
1330257951 	01935
1330257957 	01879
1330257963 	01887
1330257970 	01899
1330257976 	01877
1330257983 	01880
1330257989 	01881
1330257995 	01927
1330258002 	01873
1330258008 	01874
1330258015 	01912
1330258021 	01859
1330258027 	01867
1330258034 	01868
1330258040 	01860
1330258047 	01904
1330258053 	01849
1330258059 	01843
1330258066 	01885
1330258072 	01853
1330258079 	01839
1330258085 	01853
1330258091 	01831
1330258098 	01821
1330258104 	01842
1330258111 	01805
1330258117 	01827
1330258123 	01818
1330258130 	01817
1330258143 	01913
1330258149 	01919
1330258155 	00277
1330258161 	00275
1330258167 	00277
1330258174 	01804
1330258180 	01881
1330258186 	01900
1330258193 	01910
1330258199 	01823
1330258206 	01886
1330258212 	01887
1330258218 	01896
1330258225 	01884
1330258231 	01899
1330258238 	01878
1330258244 	01877
1330258250 	01915
1330258257 	01863
1330258263 	01875
1330258270 	01850
1330258276 	01813
1330258282 	01874
1330258295 	01864
1330258302 	01861
1330258308 	01853
1330258314 	01816
1330258321 	01899
1330258334 	01842
1330258340 	01862
1330258346 	01826
1330258353 	01892
1330258366 	01828
1330258372 	01810
1330258378 	01874
1330258385 	01870
1330258391 	04523
1330258398 	02743
1330258404 	04341
1330258410 	02771
1330258417 	02740
1330258423 	02792
1330258430 	02721
1330258436 	02780
1330258442 	02721
1330258449 	04347
1330258455 	04438
1330258462 	04315
1330258468 	04506
1330258474 	04520
1330258481 	04417
1330258487 	02807
1330258500 	02793
1330258507 	02837
1330258513 	02795
1330258519 	02770
1330258526 	04228
1330258532 	02017
1330258539 	01895
1330258545 	01984
1330258551 	01957
1330258558 	01965
1330258564 	01947
1330258577 	01925
1330258583 	01925
1330258590 	01948
1330258596 	01969
1330258603 	01950
1330258609 	01965
1330258615 	01925
1330258621 	00557
1330258627 	00545
1330258634 	01789
1330258640 	01850
1330258647 	01799
1330258653 	01831
1330258659 	01855
1330258666 	01816
1330258672 	01869
1330258679 	01785
1330258685 	01852
1330258691 	01787
1330258698 	01797
1330258704 	01869
1330258717 	01806
1330258723 	01826
1330258730 	01824
1330258736 	01790
1330258749 	01816
1330258755 	01787
1330258762 	01830
1330258768 	01784
1330258781 	01816
1330258787 	01785
1330258794 	01806
1330258800 	01779
1330258807 	01786
1330258813 	01801
1330258819 	01788
1330258826 	01777
1330258839 	01831
1330258845 	01771
1330258851 	01777
1330258858 	01779
1330258864 	01803
1330258877 	01768
1330258883 	01821
1330258890 	01765
1330258896 	01772
1330258903 	01804
1330258909 	01772
1330258915 	01777
1330258922 	01803
1330258928 	01773
1330258935 	01748
1330258941 	01802
1330258947 	01764
1330258954 	01768
1330258960 	01808
1330258967 	01752
1330258973 	00345
1330258979 	00346
1330258985 	00342
1330258991 	00346
1330258997 	00343
1330259003 	00342
1330259009 	00342
1330259015 	00349
1330259021 	00348
1330259027 	00348
1330259033 	00346
1330259039 	00346
1330259045 	00346
1330259051 	00343
1330259057 	00344
1330259063 	00341
1330259069 	00342
1330259076 	00346
1330259082 	00344
1330259088 	00343
1330259094 	00342
1330259106 	00348
1330259112 	00344
1330259118 	00344
1330259124 	00342
1330259130 	00344
1330259136 	00343
1330259148 	00343
1330259154 	00346
1330259166 	00344
1330259172 	00345
1330259178 	00344
1330259184 	00345
1330259190 	00343
1330259196 	00344
1330259202 	00345
1330259208 	00344
1330259215 	00345
1330259221 	00341
1330259233 	00344
1330259239 	00343
1330259245 	00343
1330259251 	00341
1330259257 	01794
1330259270 	01835
1330259276 	01814
1330259283 	01796
1330259289 	01808
1330259302 	01941
1330259308 	01926
1330259315 	01930
1330259321 	01919
1330259334 	01924
1330259340 	01950
1330259347 	02008
1330259353 	01993
1330259360 	01940
1330259366 	01922
1330259372 	01928
1330259379 	01928
1330259385 	01947
1330259392 	01959
1330259398 	01937
1330259404 	01926
1330259411 	01920
1330259417 	01908
1330259424 	01932
1330259430 	01932
1330259436 	01975
1330259449 	01930
1330259456 	01902
1330259462 	01883
1330259468 	01919
1330259475 	01916
1330259481 	01954
1330259488 	01991
1330259494 	01968
1330259500 	01945
1330259507 	01935
1330259513 	01914
1330259520 	01907
1330259526 	01930
1330259532 	01901
1330259539 	01918
1330259545 	01923
1330259552 	01623
1330259558 	00594
1330259564 	00596
1330259570 	01326
1330259577 	01904
1330259583 	01889
1330259589 	01875
1330259596 	01880
1330259602 	01915
1330259609 	01938
1330259615 	01887
1330259621 	01900
1330259628 	01902
1330259634 	01874
1330259647 	01919
1330259653 	01911
1330259660 	01873
1330259666 	01879
1330259679 	01810
1330259685 	01816
1330259692 	01898
1330259698 	01916
1330259711 	01920
1330259717 	01845
1330259724 	01826
1330259730 	01909
1330259743 	01812
1330259749 	01804
1330259756 	01801
1330259762 	01821
1330259775 	01832
1330259781 	01814
1330259788 	01823
1330259794 	01896
1330259801 	01905
1330259813 	01912
1330259820 	01896
1330259826 	01812
1330259833 	01803
1330259839 	01915
1330259845 	00522
1330259857 	00513
1330259863 	00513
1330259869 	00776
1330259876 	01818
1330259882 	01823
1330259888 	01836
1330259895 	01803
1330259901 	01848
1330259908 	01833
1330259914 	01840
1330259920 	01857
1330259927 	01819
1330259933 	01807
1330259940 	01902
1330259946 	01913
1330259952 	01816
1330259959 	01907
1330259965 	01893
1330259972 	01889
1330259984 	01868
1330259991 	01880
1330259997 	01889
1330260004 	01911
1330260010 	01900
1330260016 	01880
1330260023 	01898
1330260029 	01885
1330260036 	01902
1330260042 	01811
1330260048 	01833
1330260055 	01898
1330260061 	01859
1330260068 	01854
1330260074 	01859
1330260080 	01896
1330260087 	01918
1330260093 	01820
1330260100 	01891
1330260112 	01883
1330260119 	01905
1330260125 	01871
1330260131 	00513
1330260137 	00506
1330260143 	00569
1330260149 	00566
1330260155 	00556
1330260161 	00538
1330260174 	00343
1330260180 	00335
1330260186 	00315
1330260192 	00341
1330260198 	00338
1330260204 	00329
1330260210 	00338
1330260216 	00313
1330260222 	00314
1330260228 	00318
1330260234 	00313
1330260240 	00310
1330260246 	00308
1330260252 	00311
1330260258 	00308
1330260264 	00313
1330260270 	00310
1330260276 	00312
1330260282 	00314
1330260288 	00308
1330260294 	00312
1330260313 	00315
1330260319 	00310
1330260325 	00310
1330260331 	00310
1330260337 	00308
1330260343 	00309
1330260349 	00311
1330260355 	00308
1330260361 	00310
1330260367 	00309
1330260373 	00311
1330260385 	00311
1330260391 	00309
1330260403 	00308
1330260409 	00309
1330260415 	00308
1330260421 	00308
1330260427 	00313
1330260439 	00309
1330260445 	00307
1330260452 	00308
1330260458 	00331
1330260464 	00308
1330260470 	00310
1330260476 	00308
1330260482 	00309
1330260488 	00308
1330260494 	00308
1330260500 	00307
1330260506 	00313
1330260512 	00308
1330260524 	00314
1330260530 	00312
1330260536 	00312
1330260542 	00308
1330260548 	00310
1330260554 	00306
1330260566 	00310
1330260572 	00317
1330260578 	00315
1330260584 	00324
1330260597 	00319
1330260603 	00320
1330260609 	00324
1330260615 	00323
1330260621 	00325
1330260633 	00324
1330260639 	00325
1330260645 	00313
1330260651 	00312
1330260669 	00320
1330260675 	00320
1330260681 	00319
1330260687 	00319
1330260693 	00319
1330260699 	00321
1330260705 	00317
1330260711 	00319
1330260717 	00319
1330260723 	00320
1330260729 	00320
1330260735 	00311
1330260742 	00311
1330260748 	00323
1330260754 	00311
1330260760 	00309
1330260766 	00309
1330260772 	00309
1330260778 	00308
1330260784 	00309
1330260790 	00310
1330260796 	00308
1330260802 	00311
1330260808 	00309
1330260814 	00325
1330260820 	00311
1330260826 	00312
1330260832 	00310
1330260838 	00313
1330260844 	00312
1330260850 	00315
1330260856 	00313
1330260862 	00315
1330260868 	00315
1330260880 	00306
1330260887 	00306
1330260893 	00308
1330260899 	00319
1330260905 	00317
1330260911 	00315
1330260917 	00315
1330260923 	00315
1330260929 	00317
1330260935 	00315
1330260941 	00315
1330260953 	00315
1330260959 	00315
1330260965 	00319
1330260971 	00315
1330260977 	00318
1330260983 	00317
1330260989 	00315
1330260995 	00315
1330261001 	00314
1330261007 	00315
1330261013 	00315
1330261025 	00317
1330261031 	00314
1330261038 	00313
1330261044 	00315
1330261050 	00314
1330261056 	00314
1330261062 	00315
1330261068 	00314
1330261074 	00313
1330261080 	00315
1330261086 	00319
1330261098 	00317
1330261104 	00315
1330261110 	00314
1330261122 	00321
1330261128 	00322
1330261134 	00320
1330261140 	00320
1330261146 	00314
1330261152 	00313
1330261158 	00314
1330261170 	00319
1330261176 	00312
1330261183 	00307
1330261189 	00308
1330261195 	00309
1330261201 	00307
1330261207 	00307
1330261213 	00311
1330261225 	00310
1330261231 	00310
1330261243 	00310
1330261249 	00309
1330261255 	00308
1330261261 	00307
1330261267 	00312
1330261273 	00309
1330261279 	00309
1330261285 	00315
1330261291 	00313
1330261297 	00311
1330261303 	00311
1330261315 	00308
1330261321 	00310
1330261328 	00309
1330261334 	00309
1330261340 	00315
1330261346 	00308
1330261352 	00309
1330261358 	00309
1330261364 	00308
1330261370 	00308
1330261376 	00309
1330261388 	00313
1330261394 	00312
1330261400 	00308
1330261406 	00313
1330261412 	00312
1330261418 	00326
1330261424 	00319
1330261430 	00318
1330261436 	00321
1330261442 	00313
1330261448 	00310
1330261454 	00309
1330261460 	00310
1330261466 	00313
1330261472 	00311
1330261479 	00313
1330261485 	00313
1330261491 	00313
1330261497 	00314
1330261503 	00312
1330261509 	00312
1330261515 	00313
1330261521 	00310
1330261527 	00311
1330261533 	00309
1330261539 	00312
1330261545 	00311
1330261551 	00312
1330261557 	00312
1330261563 	00330
1330261569 	00312
1330261575 	00310
1330261581 	00312
1330261587 	00322
1330261593 	00321
1330261599 	00321
1330261611 	00318
1330261617 	00322
1330261623 	00319
1330261630 	00317
1330261636 	00312
1330261642 	00313
1330261648 	00312
1330261654 	00318
1330261660 	00314
1330261666 	00330
1330261672 	00312
1330261684 	00312
1330261690 	00311
1330261696 	00313
1330261702 	00312
1330261708 	00313
1330261714 	00325
1330261720 	00313
1330261726 	00324
1330261732 	00332
1330261738 	00320
1330261744 	00313
1330261756 	00315
1330261762 	00313
1330261768 	00313
1330261775 	00315
1330261781 	00315
1330261787 	00317
1330261793 	00313
1330261799 	00329
1330261805 	00315
1330261811 	00318
1330261817 	00313
1330261829 	00403
1330261835 	00403
1330261841 	00402
1330261847 	00395
1330261853 	00394
1330261859 	00397
1330261865 	00391
1330261871 	00389
1330261877 	00403
1330261883 	00412
1330261889 	00402
1330261895 	00383
1330261901 	00382
1330261907 	00385
1330261913 	00381
1330261919 	00385
1330261926 	00382
1330261932 	00385
1330261938 	00385
1330261944 	00388
1330261950 	00387
1330261956 	00385
1330261968 	00385
1330261980 	00383
1330261986 	00386
1330261992 	00386
1330261998 	00397
1330262004 	00388
1330262010 	00388
1330262016 	00388
1330262022 	00393
1330262028 	00385
1330262034 	00382
1330262040 	00390
1330262052 	00389
1330262058 	00385
1330262064 	00386
1330262070 	00385
1330262077 	00386
1330262083 	00386
1330262089 	00388
1330262095 	00388
1330262101 	00391
1330262107 	00389
1330262113 	00388
1330262125 	00401
1330262131 	00401
1330262137 	00401
1330262143 	00385
1330262149 	00383
1330262155 	00383
1330262161 	00382
1330262167 	00383
1330262173 	00386
1330262179 	00386
1330262185 	00387
1330262191 	00383
1330262203 	00385
1330262209 	00385
1330262215 	00383
1330262221 	00354
1330262228 	00355
1330262234 	00353
1330262240 	00353
1330262246 	00353
1330262252 	00353
1330262258 	00354
1330262264 	00353
1330262276 	00349
1330262282 	00351
1330262288 	00353
1330262294 	00352
1330262300 	00351
1330262306 	00351
1330262312 	00349
1330262318 	00351
1330262324 	00356
1330262330 	00363
1330262336 	00354
1330262342 	00352
1330262354 	00352
1330262360 	00351
1330262366 	00356
1330262372 	00349
1330262378 	00354
1330262385 	00357
1330262391 	00353
1330262397 	00356
1330262403 	00358
1330262409 	00356
1330262415 	00359
1330262427 	00359
1330262433 	00353
1330262439 	00358
1330262445 	00355
1330262451 	00360
1330262457 	00356
1330262463 	00358
1330262469 	00353
1330262475 	00354
1330262481 	00352
1330262487 	00354
1330262493 	00353
1330262505 	00357
1330262511 	00355
1330262517 	00354
1330262523 	00353
1330262529 	00353
1330262536 	00352
1330262542 	00355
1330262548 	00352
1330262554 	00357
1330262560 	00352
1330262566 	00354
1330262578 	00356
1330262584 	00353
1330262590 	00356
1330262596 	00354
1330262602 	00353
1330262608 	00353
1330262614 	00368
1330262620 	00357
1330262626 	00357
1330262632 	00363
1330262638 	00357
1330262644 	00361
1330262656 	00344
1330262662 	00327
1330262668 	00325
1330262674 	00332
1330262680 	00325
1330262686 	00327
1330262693 	00325
1330262699 	00327
1330262705 	00325
1330262711 	00326
1330262717 	00326
1330262723 	00327
1330262735 	00326
1330262741 	00326
1330262747 	00325
1330262753 	00327
1330262759 	00324
1330262771 	00325
1330262777 	00325
1330262783 	00327
1330262789 	00324
1330262795 	00317
1330262807 	00315
1330262813 	00317
1330262819 	00317
1330262825 	00315
1330262831 	00318
1330262837 	00314
1330262850 	00317
1330262856 	00315
1330262862 	00317
1330262868 	00315
1330262874 	00315
1330262886 	00314
1330262892 	00318
1330262898 	00317
1330262904 	00318
1330262910 	00315
1330262916 	00317
1330262929 	02535
1330262935 	02554
1330262942 	02599
1330262948 	02554
1330262954 	02540
1330262967 	02571
1330262974 	02598
1330262980 	02549
1330262986 	02535
1330262999 	02558
1330263006 	02598
1330263012 	00315
1330263018 	00315
1330263024 	00326
1330263030 	00318
1330263042 	00318
1330263048 	00315
1330263054 	00315
1330263060 	00314
1330263066 	00313
1330263072 	00315
1330263078 	00314
1330263084 	00311
1330263090 	00315
1330263096 	00314
1330263102 	00312
1330263108 	00314
1330263120 	00332
1330263126 	00317
1330263132 	00320
1330263138 	00315
1330263144 	00312
1330263150 	00314
1330263156 	00322
1330263163 	00313
1330263175 	00315
1330263181 	00317
1330263187 	00313
1330263199 	00319
1330263205 	00323
1330263211 	00312
1330263217 	00313
1330263223 	00315
1330263229 	00319
1330263235 	00321
1330263247 	00319
1330263253 	00313
1330263259 	00313
1330263265 	00313
1330263271 	00317
1330263277 	00314
1330263283 	00319
1330263289 	00313
1330263295 	00318
1330263301 	00327
1330263307 	00314
1330263313 	00325
1330263320 	00320
1330263326 	00318
1330263332 	00310
1330263338 	00323
1330263350 	00326
1330263356 	00323
1330263362 	00315
1330263368 	00324
1330263374 	00311
1330263380 	00311
1330263386 	00317
1330263392 	00323
1330263398 	00317
1330263404 	00317
1330263410 	00318
1330263416 	00313
1330263428 	00315
1330263434 	00319
1330263440 	00314
1330263446 	00312
1330263452 	00319
1330263458 	00318
1330263464 	00312
1330263470 	00312
1330263477 	00314
1330263483 	00319
1330263489 	00313
1330263495 	00310
1330263507 	00314
1330263513 	00315
1330263519 	00313
1330263525 	00317
1330263531 	00318
1330263537 	00319
1330263543 	00249
1330263549 	00270
1330263555 	00245
1330263561 	00245
1330263567 	00246
1330263573 	00245
1330263585 	00245
1330263591 	00244
1330263597 	00245
1330263603 	00244
1330263609 	00245
1330263615 	00245
1330263621 	00246
1330263627 	00245
1330263633 	00246
1330263640 	00249
1330263646 	00246
1330263652 	00244
1330263658 	00249
