UNIX time 	 watts
1333615599 	00300
1333615611 	00295
1333615617 	00300
1333615623 	00303
1333615629 	00298
1333615635 	00300
1333615641 	00298
1333615647 	00296
1333615654 	00301
1333615660 	00297
1333615666 	00295
1333615672 	00303
1333615678 	00298
1333615684 	00300
1333615690 	00297
1333615696 	00297
1333615702 	00297
1333615714 	00300
1333615720 	00292
1333615726 	00296
1333615732 	00297
1333615738 	00303
1333615744 	00300
1333615750 	00293
1333615757 	00310
1333615763 	00297
1333615769 	00296
1333615775 	00293
1333615781 	00296
1333615787 	00295
1333615793 	00296
1333615799 	00296
1333615805 	00297
1333615817 	00300
1333615823 	00295
1333615829 	00293
1333615835 	00296
1333615841 	00295
1333615847 	00298
1333615853 	00292
1333615860 	00293
1333615866 	00295
1333615872 	00297
1333615878 	00298
1333615884 	00293
1333615890 	00298
1333615896 	00293
1333615902 	00301
1333615908 	00299
1333615920 	00295
1333615926 	00301
1333615932 	00296
1333615938 	00295
1333615944 	00295
1333615950 	00291
1333615956 	00292
1333615963 	00293
1333615969 	00297
1333615975 	00296
1333615981 	00289
1333615993 	00291
1333615999 	00290
1333616005 	00288
1333616011 	00290
1333616023 	00291
1333616029 	00291
1333616035 	00289
1333616041 	00290
1333616047 	00289
1333616053 	00289
1333616059 	00289
1333616072 	00289
1333616078 	00288
1333616084 	00287
1333616090 	00289
1333616096 	00290
1333616102 	00286
1333616108 	00289
1333616114 	00288
1333616120 	00288
1333616126 	00288
1333616132 	00286
1333616138 	00297
1333616144 	00291
1333616150 	00291
1333616156 	00304
1333616162 	00293
1333616175 	00291
1333616181 	00301
1333616187 	00291
1333616193 	00291
1333616199 	00293
1333616205 	00291
1333616211 	00293
1333616217 	00290
1333616223 	00292
1333616229 	00292
1333616235 	00291
1333616241 	00292
1333616247 	00289
1333616253 	00292
1333616259 	00290
1333616265 	00290
1333616278 	00290
1333616284 	00296
1333616290 	00295
1333616296 	00292
1333616302 	00293
1333616308 	00291
1333616314 	00303
1333616320 	00292
1333616326 	00292
1333616332 	00292
1333616338 	00293
1333616344 	00292
1333616350 	00302
1333616356 	00309
1333616362 	00324
1333616368 	00309
1333616375 	00307
1333616381 	00308
1333616387 	00304
1333616393 	00302
1333616399 	00303
1333616405 	00306
1333616411 	00293
1333616417 	00306
1333616429 	00289
1333616435 	00293
1333616441 	00292
1333616447 	00293
1333616453 	00290
1333616459 	00289
1333616465 	00293
1333616471 	00291
1333616478 	00289
1333616484 	00302
1333616490 	00289
1333616496 	00289
1333616502 	00288
1333616508 	00288
1333616514 	00289
1333616532 	00292
1333616538 	00293
1333616544 	00292
1333616550 	00289
1333616556 	00290
1333616562 	00290
1333616568 	00288
1333616574 	00290
1333616581 	00290
1333616587 	00287
1333616593 	00289
1333616599 	00288
1333616605 	00309
1333616611 	00311
1333616617 	00304
1333616623 	00304
1333616629 	00303
1333616635 	00302
1333616641 	00310
1333616653 	00313
1333616665 	00309
1333616671 	00309
1333616678 	02584
1333616684 	02544
1333616691 	02516
1333616697 	02509
1333616710 	02506
1333616740 	02535
1333616763 	02523
1333616768 	02482
1333616774 	02512
1333616781 	02544
1333616793 	02472
1333616800 	02469
1333616806 	02473
1333616813 	02476
1333616829 	02483
1333616845 	02543
1333616858 	00240
1333616865 	00241
1333616868 	00240
1333616874 	00240
1333616880 	00240
1333616886 	00239
1333616892 	00241
1333616899 	00240
1333616905 	00239
1333616911 	00239
1333616926 	00239
1333616935 	00239
1333616951 	00239
1333616967 	00238
1333616979 	00240
1333616991 	00236
1333616995 	00234
1333617002 	00239
1333617008 	00240
1333617025 	00239
1333617038 	00240
1333617050 	00236
1333617057 	00236
1333617064 	00238
1333617068 	00239
1333617074 	00239
1333617080 	00236
1333617086 	00238
1333617092 	00238
1333617099 	00238
1333617105 	00238
1333617111 	00235
1333617117 	00238
1333617123 	00240
1333617141 	00236
1333617175 	00235
1333617177 	00238
1333617183 	00243
1333617196 	00240
1333617208 	00239
1333617219 	00240
1333617235 	00235
1333617242 	00238
1333617244 	00239
1333617250 	00239
1333617256 	00239
1333617262 	00240
1333617268 	00240
1333617274 	00238
1333617280 	00239
1333617286 	00239
1333617292 	00242
1333617298 	00236
1333617305 	00242
1333617311 	00241
1333617317 	00239
1333617323 	00241
1333617329 	00236
1333617335 	00241
1333617347 	00238
1333617353 	00242
1333617359 	00236
1333617365 	00240
1333617371 	00238
1333617377 	00239
1333617395 	00238
1333617402 	00239
1333617408 	00240
1333617414 	00239
1333617420 	00239
1333617426 	00240
1333617432 	00242
1333617438 	00239
1333617444 	00238
1333617450 	00239
1333617456 	00238
1333617462 	00239
1333617468 	00240
1333617474 	00238
1333617480 	00240
1333617486 	00239
1333617492 	00240
1333617498 	00239
1333617505 	00283
1333617511 	00286
1333617517 	00285
1333617523 	00295
1333617529 	00295
1333617535 	00292
1333617541 	00291
1333617547 	00289
1333617553 	00289
1333617559 	00236
1333617565 	00238
1333617571 	00238
1333617577 	00238
1333617583 	00238
1333617595 	00249
1333617602 	00244
1333617608 	00245
1333617614 	00249
1333617620 	00247
1333617626 	00251
1333617632 	00245
1333617644 	00239
1333617650 	00241
1333617656 	00250
1333617662 	00251
1333617668 	00247
1333617674 	00250
1333617680 	00247
1333617686 	00250
1333617692 	00245
1333617698 	00250
1333617705 	00247
1333617711 	00246
1333617717 	00246
1333617723 	00243
1333617729 	00250
1333617741 	00249
1333617747 	00246
1333617753 	00244
1333617759 	00241
1333617765 	00239
1333617771 	00241
1333617777 	00253
1333617783 	00249
1333617795 	00249
1333617801 	00249
1333617808 	00249
1333617814 	00249
1333617820 	00243
1333617826 	00241
1333617832 	00238
1333617844 	00239
1333617850 	00236
1333617856 	00238
1333617862 	00239
1333617868 	00239
1333617874 	00238
1333617880 	00238
1333617892 	00236
1333617898 	00238
1333617905 	00239
1333617911 	00238
1333617917 	00238
1333617923 	00239
1333617929 	00238
1333617935 	00238
1333617941 	00239
1333617947 	00240
1333617953 	00238
1333617959 	00235
1333617965 	00236
1333617971 	00242
1333617977 	00240
1333617983 	00239
1333617989 	00240
1333617995 	00238
1333618001 	00238
1333618008 	00238
1333618014 	00240
1333618020 	00239
1333618026 	00241
1333618032 	00240
1333618038 	00239
1333618044 	00240
1333618050 	00238
1333618056 	00242
1333618062 	00239
1333618068 	00241
1333618074 	00238
1333618080 	00241
1333618092 	00240
1333618098 	00238
1333618105 	00239
1333618111 	00236
1333618117 	00242
1333618123 	00239
1333618129 	00239
1333618141 	00240
1333618147 	00241
1333618153 	00240
1333618159 	00239
1333618165 	00240
1333618171 	00241
1333618177 	00239
1333618183 	00239
1333618189 	00239
1333618195 	00239
1333618201 	00242
1333618208 	00239
1333618214 	00239
1333618220 	00240
1333618226 	00240
1333618232 	00239
1333618238 	00243
1333618244 	00239
1333618250 	00247
1333618256 	00249
1333618262 	00250
1333618268 	00243
1333618274 	00240
1333618280 	00238
1333618286 	00250
1333618292 	00249
1333618298 	00249
1333618305 	00250
1333618311 	00250
1333618323 	00245
1333618329 	00243
1333618335 	00238
1333618341 	00239
1333618347 	00239
1333618359 	00236
1333618365 	00238
1333618377 	00243
1333618383 	00236
1333618389 	00240
1333618395 	00236
1333618402 	00239
1333618408 	00250
1333618414 	00246
1333618420 	00246
1333618426 	00251
1333618438 	00247
1333618444 	00247
1333618450 	00245
1333618456 	00244
1333618462 	00241
1333618468 	00236
1333618474 	00247
1333618486 	00245
1333618492 	00236
1333618498 	00249
1333618505 	00249
1333618511 	00246
1333618517 	00250
1333618523 	00247
1333618535 	00250
1333618541 	00244
1333618547 	00243
1333618553 	00236
1333618559 	00238
1333618565 	00238
1333618571 	00238
1333618583 	00238
1333618589 	00239
1333618595 	00238
1333618602 	00238
1333618608 	00238
1333618614 	00249
1333618620 	00236
1333618632 	00236
1333618638 	00239
1333618644 	00239
1333618650 	00238
1333618656 	00250
1333618662 	00246
1333618668 	00247
1333618680 	00240
1333618686 	00239
1333618692 	00239
1333618699 	00239
1333618705 	00247
1333618711 	00246
1333618717 	00246
1333618729 	00249
1333618735 	00246
1333618741 	00243
1333618753 	00239
1333618759 	00236
1333618765 	00238
1333618777 	00249
1333618783 	00246
1333618789 	00249
1333618796 	00247
1333618802 	00249
1333618808 	00247
1333618814 	00241
1333618820 	00238
1333618826 	00236
1333618832 	00238
1333618838 	00238
1333618844 	00239
1333618850 	00247
1333618856 	00246
1333618862 	00243
1333618868 	00243
1333618874 	00239
1333618880 	00239
1333618886 	00238
1333618892 	00238
1333618899 	00246
1333618905 	00245
1333618917 	00236
1333618923 	00238
1333618929 	00249
1333618935 	00250
1333618941 	00247
1333618947 	00245
1333618953 	00247
1333618959 	00250
1333618965 	00243
1333618971 	00243
1333618977 	00238
1333618983 	00246
1333618989 	00249
1333618996 	00247
1333619002 	00247
1333619008 	00250
1333619014 	00242
1333619020 	00241
1333619026 	00238
1333619032 	00249
1333619038 	00249
1333619044 	00249
1333619050 	00246
1333619056 	00246
1333619062 	00247
1333619068 	00247
1333619074 	00244
1333619086 	00247
1333619093 	00249
1333619099 	00245
1333619105 	00243
1333619111 	00241
1333619117 	00238
1333619123 	00247
1333619129 	00249
1333619135 	00244
1333619141 	00240
1333619147 	00239
1333619159 	00247
1333619165 	00241
1333619171 	00242
1333619177 	00242
1333619183 	00243
1333619190 	00247
1333619196 	00250
1333619202 	00249
1333619208 	00247
1333619214 	00246
1333619220 	00246
1333619226 	00245
1333619232 	00249
1333619238 	00249
1333619244 	00244
1333619250 	00234
1333619256 	00238
1333619262 	00238
1333619268 	00246
1333619274 	00249
1333619280 	00247
1333619287 	00247
1333619293 	00243
1333619299 	00240
1333619311 	00236
1333619317 	00239
1333619323 	00238
1333619329 	00247
1333619341 	00250
1333619347 	00241
1333619353 	00240
1333619359 	00238
1333619365 	00236
1333619371 	00238
1333619377 	00235
1333619383 	00238
1333619390 	00235
1333619396 	00236
1333619402 	00246
1333619408 	00247
1333619414 	00246
1333619420 	00250
1333619426 	00246
1333619432 	00247
1333619438 	00244
1333619444 	00240
1333619450 	00250
1333619456 	00243
1333619462 	00242
1333619468 	00238
1333619474 	00245
1333619480 	00246
1333619487 	00242
1333619493 	00238
1333619505 	00236
1333619511 	00250
1333619517 	00246
1333619523 	00251
1333619529 	00246
1333619535 	00250
1333619541 	00249
1333619553 	00241
1333619559 	00239
1333619565 	00238
1333619571 	00236
1333619577 	00239
1333619584 	00236
1333619590 	00238
1333619602 	00246
1333619608 	00249
1333619614 	00243
1333619620 	00238
1333619626 	00238
1333619632 	00236
1333619638 	00247
1333619650 	00246
1333619656 	00247
1333619662 	00242
1333619668 	00242
1333619674 	00236
1333619681 	00238
1333619687 	00236
1333619699 	00241
1333619705 	00238
1333619711 	00239
1333619717 	00236
1333619723 	00240
1333619729 	00238
1333619735 	00239
1333619747 	00239
1333619753 	00236
1333619759 	00238
1333619765 	00238
1333619771 	00241
1333619778 	00235
1333619784 	00239
1333619790 	00236
1333619796 	00239
1333619802 	00235
1333619808 	00238
1333619814 	00239
1333619826 	00315
1333619832 	00317
1333619838 	00317
1333619844 	00315
1333619850 	00312
1333619856 	00309
1333619862 	00309
1333619868 	00311
1333619875 	00307
1333619881 	00307
1333619887 	00302
1333619893 	00304
1333619899 	00304
1333619905 	00306
1333619911 	00304
1333619917 	00304
1333619923 	00304
1333619929 	00304
1333619935 	00307
1333619941 	00306
1333619947 	00306
1333619953 	00304
1333619959 	00308
1333619966 	00306
1333619972 	00317
1333619984 	00314
1333619990 	00310
1333619996 	00312
1333620002 	00317
1333620008 	00314
1333620014 	00315
1333620020 	00318
1333620032 	00317
1333620038 	00315
1333620044 	00313
1333620050 	00310
1333620056 	00309
1333620063 	00306
1333620069 	00315
1333620075 	00308
1333620081 	00307
1333620087 	00304
1333620093 	00303
1333620099 	00319
1333620105 	00318
1333620111 	00311
1333620117 	00310
1333620123 	00306
1333620129 	00307
1333620135 	00304
1333620141 	00315
1333620147 	00317
1333620153 	00312
1333620160 	00314
1333620172 	00307
1333620178 	00317
1333620184 	00309
1333620190 	00308
1333620196 	00302
1333620202 	00303
1333620208 	00303
1333620220 	00302
1333620226 	00309
1333620232 	00303
1333620238 	00302
1333620244 	00303
1333620251 	00313
1333620257 	00313
1333620263 	00314
1333620269 	00312
1333620281 	00303
1333620287 	00302
1333620293 	00315
1333620305 	00311
1333620317 	00306
1333620323 	00304
1333620329 	00301
1333620335 	00306
1333620341 	00302
1333620348 	00312
1333620354 	00315
1333620360 	00317
1333620366 	00312
1333620372 	00308
1333620378 	00306
1333620384 	00300
1333620390 	00304
1333620396 	00302
1333620408 	00313
1333620414 	00312
1333620420 	00307
1333620426 	00306
1333620432 	00236
1333620438 	00240
1333620445 	00238
1333620451 	00249
1333620457 	00247
1333620463 	00249
1333620469 	00244
1333620475 	00242
1333620481 	00240
1333620487 	00238
1333620493 	00238
1333620499 	00238
1333620505 	00238
1333620511 	00240
1333620517 	00238
1333620523 	00247
1333620529 	00249
1333620536 	00249
1333620542 	00247
1333620548 	00246
1333620554 	00249
1333620560 	00251
1333620566 	00247
1333620572 	00243
1333620578 	00236
1333620584 	00238
1333620596 	00249
1333620602 	00249
1333620608 	00249
1333620614 	00249
1333620620 	00246
1333620626 	00245
1333620633 	00242
1333620639 	00242
1333620645 	00245
1333620651 	00246
1333620657 	00243
1333620663 	00239
1333620669 	00246
1333620675 	00247
1333620681 	00245
1333620687 	00243
1333620693 	00240
1333620699 	00238
1333620711 	00246
1333620717 	00250
1333620730 	00247
1333620736 	00250
1333620742 	00247
1333620748 	00242
1333620754 	00241
1333620760 	00236
1333620766 	00238
1333620772 	00235
1333620784 	00236
1333620790 	00238
1333620796 	00239
1333620802 	00239
1333620808 	00238
1333620814 	00238
1333620821 	00236
1333620827 	00236
1333620833 	00235
1333620839 	00235
1333620845 	00238
1333620851 	00239
1333620857 	00239
1333620863 	00239
1333620869 	00251
1333620875 	00250
1333620881 	00240
1333620887 	00238
1333620893 	00245
1333620899 	00242
1333620905 	00236
1333620911 	00238
1333620924 	00236
1333620930 	00239
1333620936 	00239
1333620942 	00240
1333620948 	00240
1333620954 	00239
1333620960 	00238
1333620972 	00236
1333620978 	00238
1333620984 	00241
1333620990 	00240
1333620996 	00238
1333621002 	00238
1333621009 	00236
1333621015 	00238
1333621021 	00236
1333621027 	00236
1333621033 	00238
1333621039 	00236
1333621045 	00238
1333621057 	00236
1333621063 	00238
1333621069 	00236
1333621075 	00236
1333621081 	00238
1333621087 	00238
1333621093 	00239
1333621099 	00238
1333621112 	00239
1333621118 	00238
1333621124 	00238
1333621130 	00238
1333621142 	00236
1333621148 	00247
1333621160 	00247
1333621166 	00242
1333621172 	00239
1333621178 	00240
1333621184 	00238
1333621190 	00249
1333621196 	00247
1333621203 	00249
1333621209 	00249
1333621215 	00249
1333621221 	00246
1333621227 	00247
1333621233 	00247
1333621239 	00247
1333621245 	00246
1333621251 	00249
1333621257 	00245
1333621263 	00242
1333621269 	00242
1333621275 	00238
1333621281 	00249
1333621287 	00246
1333621300 	00243
1333621306 	00243
1333621312 	00238
1333621318 	00238
1333621324 	00236
1333621330 	00235
1333621336 	00235
1333621342 	00244
1333621348 	00244
1333621354 	00245
1333621360 	00246
1333621366 	00245
1333621372 	00245
1333621378 	00246
1333621384 	00253
1333621391 	00254
1333621397 	00250
1333621403 	00257
1333621409 	00243
1333621415 	00243
1333621421 	00236
1333621427 	00238
1333621439 	00249
1333621445 	00255
1333621451 	00255
1333621457 	00254
1333621463 	00257
1333621469 	00255
1333621475 	00243
1333621488 	00238
1333621494 	00238
1333621500 	00256
1333621506 	00255
1333621512 	00253
1333621518 	00256
1333621524 	00252
1333621530 	00243
1333621536 	00241
1333621542 	00255
1333621548 	00254
1333621554 	00256
1333621560 	00254
1333621566 	00244
1333621579 	00239
1333621585 	00239
1333621591 	00246
1333621597 	00254
1333621603 	00256
1333621609 	00254
1333621615 	00242
1333621627 	00236
1333621633 	00239
1333621639 	00238
1333621645 	00239
1333621651 	00239
1333621657 	00318
1333621663 	00310
1333621670 	00310
1333621676 	00309
1333621682 	00308
1333621688 	00309
1333621694 	00309
1333621700 	00329
1333621706 	00327
1333621718 	00311
1333621724 	00304
1333621730 	00302
1333621736 	00323
1333621742 	00319
1333621748 	00324
1333621754 	00310
1333621760 	00307
1333621767 	00302
1333621773 	00319
1333621779 	00325
1333621785 	00323
1333621791 	00310
1333621797 	00308
1333621803 	00303
1333621809 	00302
1333621815 	00303
1333621821 	00304
1333621827 	00307
1333621833 	00304
