UNIX time 	 watts
1332951237 	00233
1332951249 	00234
1332951255 	00238
1332951261 	00245
1332951268 	00235
1332951274 	00233
1332951280 	00231
1332951286 	00234
1332951292 	00233
1332951298 	00233
1332951304 	00232
1332951310 	00229
1332951322 	00231
1332951328 	00235
1332951334 	00243
1332951340 	00229
1332951346 	00230
1332951352 	00230
1332951358 	00233
1332951370 	00231
1332951376 	00230
1332951382 	00232
1332951388 	00230
1332951394 	00239
1332951406 	00233
1332951412 	00234
1332951418 	00236
1332951424 	00241
1332951430 	00233
1332951436 	00236
1332951442 	00236
1332951449 	00236
1332951455 	00238
1332951461 	00236
1332951467 	00235
1332951473 	00238
1332951479 	00235
1332951485 	00233
1332951491 	00232
1332951497 	00236
1332951509 	00239
1332951515 	00235
1332951521 	00234
1332951527 	00240
1332951533 	00238
1332951539 	00238
1332951551 	00235
1332951557 	00234
1332951563 	00239
1332951569 	00234
1332951581 	00234
1332951587 	00234
1332951593 	00241
1332951599 	00236
1332951605 	00233
1332951611 	00235
1332951617 	00231
1332951624 	00229
1332951630 	00168
1332951636 	00170
1332951642 	00167
1332951648 	00170
1332951654 	00170
1332951666 	00169
1332951672 	00170
1332951678 	00169
1332951684 	00167
1332951690 	00173
1332951696 	00168
1332951702 	00167
1332951708 	00170
1332951714 	00169
1332951720 	00182
1332951726 	00169
1332951732 	00168
1332951738 	00168
1332951744 	00173
1332951750 	00171
1332951756 	00173
1332951762 	00176
1332951768 	00174
1332951774 	00173
1332951780 	00174
1332951786 	00173
1332951792 	00174
1332951799 	00173
1332951805 	00173
1332951811 	00174
1332951817 	00176
1332951823 	00173
1332951829 	00172
1332951841 	00175
1332951847 	00173
1332951853 	00171
1332951859 	00175
1332951865 	00172
1332951871 	00172
1332951877 	00171
1332951883 	00172
1332951889 	00172
1332951895 	00172
1332951901 	00176
1332951907 	00173
1332951913 	00173
1332951925 	00177
1332951931 	00174
1332951937 	00173
1332951943 	00173
1332951949 	00171
1332951955 	00171
1332951961 	00172
1332951967 	00171
1332951974 	00172
1332951980 	00174
1332951986 	00172
1332951992 	00172
1332951998 	00175
1332952010 	00172
1332952016 	00172
1332952022 	00172
1332952028 	00180
1332952034 	00173
1332952040 	00174
1332952046 	00173
1332952052 	00173
1332952058 	00175
1332952064 	00175
1332952070 	00174
